Date,ALUA.BA Close,BBAR.BA Close,BMA.BA Close,BYMA.BA Close,CEPU.BA Close,COME.BA Close,CRES.BA Close,CVH.BA Close,EDN.BA Close,GGAL.BA Close,LOMA.BA Close,MIRG.BA Close,PAMP.BA Close,SUPV.BA Close,TECO2.BA Close,TGNO4.BA Close,TGSU2.BA Close,TRAN.BA Close,TXAR.BA Close,VALO.BA Close,YPFD.BA Close
2022-06-08,91.3,142.05,229.92,123.8,79.7,9.74,135.35,692.0,59.6,181.1,257.45,3427.5,193.3,74.0,210.25,92.4,283.75,55.7,13.85,37.3,912.9
2022-06-09,90.9,142.05,225.48,122.6,77.4,9.79,131.75,683.0,58.1,175.6,252.05,3362.5,194.7,74.6,210.6,89.9,280.3,54.0,13.85,37.55,904.65
2022-06-10,90.4,142.05,227.64,122.3,75.9,9.77,131.5,687.0,57.9,179.9,254.15,3395.5,192.8,74.85,217.05,91.2,279.25,55.4,13.85,37.45,915.7
2022-06-13,88.8,142.05,224.67,118.5,76.15,10.0,125.9,653.0,56.2,175.4,252.9,3346.0,194.55,72.3,220.95,85.1,270.5,54.2,13.85,37.45,920.9
2022-06-14,85.5,142.05,228.65,118.4,74.15,10.35,125.15,655.0,57.45,176.5,252.6,3373.0,194.45,69.5,220.75,86.5,262.7,54.8,13.85,37.65,899.5
2022-06-15,85.5,142.05,231.35,120.1,76.05,10.55,132.8,676.5,57.5,179.35,255.0,3419.0,197.35,71.0,223.7,87.6,265.7,53.8,13.85,38.1,894.4
2022-06-16,85.0,142.05,227.18,122.5,77.0,10.65,126.55,648.0,56.75,177.15,244.0,3378.5,194.4,67.95,225.05,81.1,254.4,52.5,13.85,37.8,870.55
2022-06-21,85.1,142.05,223.32,124.0,76.4,11.15,123.4,641.5,56.5,176.55,245.85,3392.0,193.05,66.2,228.95,83.8,261.25,52.7,13.85,37.8,860.75
2022-06-22,81.5,142.05,220.77,123.7,77.0,10.95,121.45,635.5,55.3,175.8,242.15,3375.5,193.7,68.05,221.5,79.8,257.8,51.8,13.85,37.85,842.05
2022-06-23,79.4,142.05,212.25,123.05,74.15,10.3,117.25,630.0,55.95,172.85,239.95,3245.0,187.55,65.9,219.7,75.0,245.8,50.7,13.85,37.9,782.4
2022-06-24,77.5,142.05,210.13,122.0,74.4,9.97,121.7,615.0,54.9,169.9,239.95,3187.0,186.25,67.05,216.05,74.1,242.6,49.4,13.85,37.7,784.05
2022-06-27,76.6,142.05,216.68,121.6,76.25,10.35,126.7,616.0,54.5,173.75,250.0,3158.5,209.6,68.65,216.25,77.4,256.35,51.2,13.85,37.65,836.5
2022-06-28,81.8,142.05,229.15,123.55,76.7,10.55,130.0,622.5,55.2,177.25,261.65,3175.5,209.55,70.45,226.6,80.0,270.0,53.8,13.85,37.75,871.05
2022-06-29,82.7,142.05,227.64,122.35,75.6,10.4,126.85,629.5,54.65,179.05,255.45,3143.5,207.2,71.7,225.05,82.4,262.0,53.8,13.85,37.4,850.2
2022-06-30,84.4,142.05,219.96,124.55,76.4,10.8,128.4,632.5,55.3,176.2,259.1,3173.0,206.9,72.45,226.5,82.5,260.5,53.2,13.85,37.8,836.6
2022-07-01,85.0,142.05,228.76,125.3,76.4,11.5,126.55,649.0,55.2,181.9,261.7,3137.5,216.75,73.5,234.55,84.1,266.2,54.2,13.85,37.85,846.0
2022-07-04,86.7,142.05,217.11,131.15,74.35,11.75,122.85,632.0,54.95,175.35,252.5,3081.0,218.4,71.4,236.35,80.6,258.9,52.2,13.85,38.55,832.95
2022-07-05,88.8,142.05,238.87,133.75,81.9,12.0,128.9,665.5,55.85,187.05,274.2,3124.5,218.85,75.05,244.0,80.4,267.45,54.5,13.85,40.0,867.15
2022-07-06,91.0,142.05,240.61,145.85,85.5,12.65,127.45,687.5,57.25,186.75,291.85,3174.5,222.5,76.5,246.7,81.4,278.35,56.8,13.85,41.9,877.0
2022-07-07,96.9,142.05,257.74,174.0,92.45,13.1,139.9,717.0,60.5,193.0,300.5,3349.5,245.6,79.3,256.0,86.5,301.15,60.0,13.85,45.55,926.5
2022-07-08,104.75,142.05,261.21,185.25,95.45,13.65,140.5,737.0,63.6,199.4,285.25,3524.0,255.7,81.1,258.8,91.0,311.75,62.9,13.85,46.25,945.7
2022-07-11,105.75,142.05,252.18,177.75,94.7,14.05,134.9,747.0,63.7,195.7,286.85,3467.5,248.7,78.8,252.6,88.7,305.2,61.9,13.85,46.1,928.05
2022-07-12,109.5,142.05,246.55,169.75,93.0,14.1,132.15,755.0,62.7,190.4,278.8,3464.0,245.95,77.15,247.25,89.0,299.9,60.6,13.85,46.25,891.45
2022-07-13,110.5,142.05,240.1,161.25,90.1,13.65,132.4,663.0,62.35,185.35,280.05,3489.0,247.7,75.75,248.5,87.7,295.9,60.6,13.85,46.3,896.35
2022-07-14,107.0,142.05,234.63,167.5,91.35,13.3,127.9,660.5,62.55,182.65,284.65,3444.0,242.95,74.25,237.5,86.9,286.85,60.4,13.85,45.5,885.1
2022-07-15,112.5,142.05,242.5,178.0,93.85,13.95,132.5,668.5,65.7,190.65,293.95,3560.5,253.0,76.35,244.3,89.5,293.35,61.6,13.85,46.3,906.0
2022-07-18,114.5,142.05,249.83,174.75,95.65,14.65,137.45,672.0,68.3,193.9,294.2,3579.0,256.1,79.0,247.0,90.6,301.75,63.4,13.85,46.45,929.9
2022-07-19,119.75,142.05,256.81,176.5,96.2,14.65,145.2,665.5,69.15,194.05,296.0,3576.0,261.5,80.85,244.65,95.2,311.25,64.9,13.85,46.55,944.95
2022-07-20,125.0,142.05,246.55,175.5,92.3,15.25,146.85,650.5,70.65,189.15,298.75,3585.5,256.85,80.35,241.9,97.8,298.4,68.5,13.85,46.4,941.15
2022-07-21,132.5,142.05,260.09,183.25,94.7,15.65,149.4,669.0,72.85,199.35,320.2,3780.5,270.55,84.0,254.35,100.5,314.85,69.3,13.85,49.2,996.65
2022-07-22,139.25,142.05,260.44,196.75,97.0,15.85,153.8,660.0,74.7,201.55,315.3,3863.0,268.25,99.4,253.3,104.0,313.45,70.2,13.85,51.5,969.95
2022-07-25,144.75,142.05,276.84,204.5,104.1,15.75,164.9,686.0,75.6,214.35,326.65,4039.0,280.35,102.8,258.85,108.25,327.6,72.6,13.85,52.5,1048.35
2022-07-26,139.5,142.05,281.08,205.5,106.3,15.3,174.9,700.5,75.9,214.5,328.35,3993.0,287.2,99.55,265.8,106.25,328.35,71.7,13.85,52.9,1079.05
2022-07-27,146.5,142.05,296.74,222.0,117.55,16.25,183.5,707.5,79.0,225.65,343.85,4109.0,298.15,106.1,283.0,113.5,351.15,74.8,13.85,54.7,1127.45
2022-07-28,147.5,142.05,302.34,218.5,122.0,16.25,181.1,711.0,87.05,230.4,353.05,4113.0,298.75,108.3,274.0,117.5,371.05,77.1,13.85,56.2,1110.45
2022-07-29,141.0,142.05,297.02,210.25,114.1,15.8,168.85,680.5,89.0,225.85,343.4,3995.5,277.75,101.25,259.25,113.25,349.65,75.8,13.85,56.2,1092.65
2022-08-01,138.75,142.05,280.66,198.0,111.1,15.35,160.3,666.0,85.05,218.5,336.0,3874.0,269.0,97.15,247.0,113.0,331.55,72.7,13.85,55.8,1045.2
2022-08-02,138.25,142.05,292.11,193.75,107.75,15.1,170.95,678.0,92.95,225.85,334.05,3837.0,265.65,97.8,250.0,112.25,329.0,74.7,13.85,56.0,1074.15
2022-08-03,138.0,142.05,296.17,196.0,110.8,15.1,177.2,677.0,97.35,225.6,339.3,3874.5,276.4,100.05,256.55,113.0,329.95,73.9,13.85,55.9,1094.45
2022-08-04,136.0,142.05,291.61,198.0,110.35,15.55,178.25,687.0,101.3,223.35,336.45,3933.0,279.85,100.05,255.0,116.5,331.45,77.0,13.85,56.6,1086.55
2022-08-05,136.0,142.05,285.63,200.25,113.8,16.0,178.0,691.5,100.05,222.2,342.95,3981.5,275.25,105.5,252.9,129.5,339.3,83.4,13.85,56.6,1088.9
2022-08-08,140.75,142.05,299.79,200.25,114.9,16.0,178.35,712.5,98.0,228.35,350.6,4039.0,284.5,104.55,260.9,135.0,354.65,87.1,13.85,57.2,1151.05
2022-08-09,141.25,142.05,286.79,194.25,111.55,15.85,170.55,700.0,98.45,223.0,348.55,4037.5,280.7,102.0,258.0,129.0,344.2,83.7,13.85,56.9,1141.7
2022-08-10,143.0,142.05,279.65,199.75,108.3,16.2,170.0,745.0,98.3,219.55,355.4,4297.5,280.0,107.0,256.45,129.5,343.9,82.3,13.85,58.0,1143.8
2022-08-11,142.0,142.05,286.87,205.0,109.1,16.0,174.2,730.5,99.25,222.9,343.5,4365.5,281.05,105.1,255.55,132.0,359.85,82.4,13.85,58.9,1183.35
2022-08-12,140.75,142.05,296.32,203.25,113.45,15.75,179.3,747.5,100.0,230.0,362.8,4355.5,280.45,107.75,263.95,130.75,377.65,84.3,13.85,59.7,1253.05
2022-08-16,140.5,142.05,298.87,199.25,108.3,15.25,176.6,720.0,98.4,232.4,351.45,4383.5,272.4,109.85,255.9,128.25,358.15,82.5,13.85,59.3,1294.0
2022-08-17,137.0,142.05,302.03,199.25,109.9,15.05,174.05,718.5,99.9,231.5,376.45,4298.0,277.4,110.95,261.9,132.25,363.4,83.0,13.85,59.2,1327.8
2022-08-18,143.0,142.05,316.42,201.5,114.8,15.2,185.85,727.0,100.25,239.3,395.75,4295.5,297.25,106.95,270.55,142.0,385.25,87.0,13.85,60.0,1417.8
2022-08-19,142.0,142.05,308.82,199.75,115.8,15.55,181.05,737.5,102.55,236.15,394.55,4289.5,292.85,104.9,271.0,141.5,390.0,86.9,13.85,59.1,1401.55
2022-08-22,139.0,142.05,315.92,205.75,115.35,15.8,177.05,720.5,100.1,240.65,387.75,4225.0,290.9,106.3,265.7,139.0,393.8,85.6,13.85,59.9,1428.3
2022-08-23,143.75,142.05,329.5,204.25,121.15,15.65,187.1,729.5,101.4,252.5,390.4,4211.0,298.4,112.3,270.95,146.25,414.1,89.5,13.85,62.6,1539.15
2022-08-24,144.75,142.05,333.24,198.25,125.6,15.5,197.5,755.5,101.75,254.25,398.1,4267.0,312.3,114.6,278.45,154.5,419.75,93.8,13.85,63.1,1580.55
2022-08-25,145.25,142.05,331.78,192.75,134.9,15.65,207.9,778.0,100.4,256.9,401.95,4327.5,315.1,115.6,291.75,159.0,422.4,97.1,13.85,63.8,1655.0
2022-08-26,147.0,142.05,334.98,193.0,131.4,15.5,195.3,775.5,96.7,256.1,395.8,4274.5,309.55,112.3,291.0,160.0,423.0,95.5,13.85,64.0,1630.7
2022-08-29,150.5,142.05,334.06,198.75,133.5,16.0,199.25,803.0,98.15,253.6,396.0,4482.0,306.95,110.25,298.85,163.25,439.7,95.1,13.85,63.9,1717.95
2022-08-30,154.0,142.05,334.71,200.25,126.95,16.0,187.45,790.0,96.1,250.4,383.15,4428.5,297.6,112.9,291.65,158.0,409.55,93.1,13.85,63.5,1635.95
2022-08-31,145.0,142.05,320.55,192.25,124.45,16.1,185.15,754.5,97.05,239.95,371.25,4261.0,288.1,106.55,277.1,150.5,394.55,89.8,13.85,63.4,1604.85
2022-09-01,147.25,142.05,321.32,193.0,122.9,16.3,181.9,741.0,97.05,240.35,367.1,4186.0,284.0,106.5,268.5,149.0,384.0,88.5,13.85,63.5,1640.65
2022-09-05,144.5,142.05,322.36,188.0,126.0,16.35,196.65,742.0,97.2,243.75,363.4,4214.5,294.7,105.3,272.4,155.0,407.8,91.4,13.85,63.7,1715.8
2022-09-06,144.75,142.05,324.99,189.5,128.0,16.4,182.1,732.0,96.0,246.45,369.5,4149.0,288.0,104.4,265.0,156.5,399.0,89.9,13.85,63.8,1738.45
2022-09-07,140.0,142.05,342.74,181.75,136.8,15.95,183.35,756.5,96.95,254.55,376.15,4140.5,295.55,108.6,271.65,167.75,431.15,96.0,13.85,64.3,1875.85
2022-09-08,138.0,142.05,342.93,179.75,131.25,15.6,178.35,753.0,95.85,252.5,384.9,4048.5,295.35,108.15,269.05,165.75,417.5,94.8,13.85,64.9,1938.4
2022-09-09,140.0,142.05,364.3,181.5,135.0,15.75,187.35,745.5,95.35,264.85,385.1,4084.5,300.6,111.95,272.2,169.25,427.35,94.3,13.85,65.7,1971.6
2022-09-12,141.0,142.05,361.18,184.25,136.4,15.55,184.45,747.0,96.05,259.4,389.45,4080.5,300.5,111.65,278.0,169.25,449.15,95.6,13.85,66.2,1983.6
2022-09-13,139.75,142.05,352.11,185.25,134.0,15.2,175.45,746.5,95.5,251.25,373.0,4092.5,291.95,110.1,267.3,168.0,436.7,92.7,13.85,66.3,2010.15
2022-09-14,136.5,142.05,367.78,192.25,142.2,15.45,179.9,762.5,96.45,257.25,383.55,4102.0,303.3,113.05,276.1,172.25,471.55,96.0,13.85,66.3,2078.95
2022-09-15,134.25,142.05,371.37,192.75,142.0,15.7,175.05,775.0,95.7,257.95,387.6,4071.5,301.15,113.3,273.1,174.25,466.55,97.0,13.85,66.3,1989.8
2022-09-16,133.75,142.05,378.58,186.0,139.2,15.55,174.0,777.0,97.2,259.35,384.75,4038.0,304.15,113.7,265.65,173.75,465.5,102.5,13.85,65.2,2107.15
2022-09-19,133.5,142.05,400.57,186.25,148.3,15.25,186.4,779.0,97.8,270.75,402.25,4097.0,316.7,114.9,279.2,176.75,491.4,101.5,13.85,65.1,2200.5
2022-09-20,132.75,142.05,391.31,186.25,143.95,15.0,180.25,750.0,97.1,268.8,401.6,4066.5,307.4,115.05,272.05,172.25,475.35,101.0,13.85,64.8,2185.85
2022-09-21,134.0,142.05,390.23,187.75,137.95,14.9,175.4,740.0,97.25,268.95,398.0,4039.0,308.0,115.2,267.95,166.0,474.5,99.7,13.85,64.3,2116.9
2022-09-22,134.75,142.05,394.44,191.75,141.15,15.2,183.0,766.5,96.55,269.9,401.0,4043.5,311.75,113.55,279.15,166.0,487.5,99.7,13.85,64.1,2180.3
2022-09-23,136.0,142.05,377.0,191.5,133.9,14.75,172.25,738.5,94.1,257.6,379.9,3891.5,294.85,113.3,261.05,159.5,450.55,94.1,13.85,64.6,1961.75
2022-09-26,135.0,142.05,357.98,186.0,127.05,13.65,165.25,704.0,95.4,242.55,369.35,3745.5,279.85,107.9,245.0,149.5,427.95,89.3,13.85,62.9,1953.9
2022-09-27,132.75,142.05,342.97,178.75,126.2,13.0,166.0,697.0,95.15,229.05,364.15,3737.0,275.25,107.25,246.65,150.25,428.05,86.8,13.85,61.9,1919.35
2022-09-28,132.75,142.05,341.39,177.0,129.15,13.4,171.15,717.5,102.5,233.25,379.9,3724.0,285.2,108.5,252.8,152.5,446.75,91.3,13.85,61.9,1976.05
2022-09-29,133.75,142.05,341.39,173.5,132.85,13.75,166.7,695.0,102.55,231.15,382.0,3737.5,284.9,105.5,251.9,153.0,452.95,92.9,13.85,61.8,1928.4
2022-09-30,136.25,142.05,337.45,171.25,138.55,14.2,169.85,714.0,105.0,234.1,389.95,3814.5,283.45,106.9,252.2,152.25,458.55,92.0,13.85,61.5,1940.45
2022-10-03,139.25,142.05,366.47,179.75,142.35,14.95,174.0,728.0,106.6,249.95,409.15,3807.5,298.2,115.2,262.0,155.0,474.8,92.8,13.85,62.3,2113.4
2022-10-04,137.75,142.05,370.32,184.5,140.75,14.7,175.7,721.0,106.6,250.2,414.95,3799.0,295.55,117.4,262.85,154.5,480.85,93.8,13.85,62.0,2139.7
2022-10-05,133.0,142.05,370.83,181.75,145.8,15.0,174.5,736.5,106.1,247.55,417.05,3774.5,300.05,117.3,267.45,158.0,508.8,92.2,13.85,61.1,2307.65
2022-10-06,134.0,142.05,359.25,181.5,139.6,15.1,166.55,741.0,105.2,241.25,419.55,3760.0,300.0,113.9,266.15,159.75,511.5,91.3,13.85,61.5,2233.0
2022-10-11,126.75,142.05,338.3,176.5,130.95,14.35,159.05,726.0,102.0,231.45,399.15,3639.5,279.85,109.0,252.05,149.0,477.25,86.5,13.85,60.7,2055.7
2022-10-12,127.5,142.05,335.79,178.25,131.0,14.1,162.05,740.0,100.0,225.45,405.0,3646.0,274.35,108.75,246.8,145.75,480.25,85.6,13.85,61.5,2037.0
2022-10-13,127.75,142.05,348.02,179.5,135.35,14.4,167.3,755.0,101.95,231.5,416.8,3690.0,288.2,113.7,253.6,147.75,496.25,90.0,13.85,61.6,2172.6
2022-10-14,126.5,142.05,340.46,178.5,130.9,14.0,162.85,739.5,100.2,225.75,395.75,3598.5,280.95,112.0,243.4,143.0,475.95,88.4,13.85,61.3,2105.0
2022-10-17,125.0,142.05,345.24,177.0,133.95,14.3,167.45,729.0,100.15,229.15,388.8,3595.5,284.15,112.0,251.0,142.0,471.95,87.6,13.85,61.2,2181.45
2022-10-18,122.5,142.05,344.82,174.25,130.15,14.0,162.4,727.5,100.2,227.45,400.05,3598.0,282.8,112.45,246.55,139.0,474.6,87.8,13.85,60.4,2137.75
2022-10-19,120.25,142.05,343.08,170.25,126.2,13.95,157.0,703.5,99.45,228.4,389.5,3556.5,282.25,109.55,245.15,134.0,471.7,85.5,13.85,59.5,2140.5
2022-10-20,119.5,142.05,340.73,169.25,124.45,13.8,154.55,694.0,98.55,233.1,386.0,3559.5,282.15,110.0,241.05,132.25,477.95,84.0,13.85,59.0,2132.9
2022-10-21,120.5,142.05,346.36,170.0,129.7,13.75,159.9,704.5,101.1,238.8,392.55,3613.0,287.05,110.8,249.2,132.5,491.1,85.9,13.85,58.8,2190.8
2022-10-24,124.25,142.05,341.39,169.75,125.95,13.6,155.65,706.5,101.85,237.75,400.55,3639.5,285.7,114.05,248.9,138.5,475.9,87.8,13.85,59.2,2255.35
2022-10-25,127.0,142.05,351.22,171.25,134.15,14.05,160.45,710.0,112.3,242.75,405.0,3668.5,301.1,116.95,259.0,148.5,482.35,94.5,13.85,58.5,2352.45
2022-10-26,131.25,142.05,347.6,169.75,137.55,14.4,162.65,711.0,109.15,238.8,401.3,3705.5,300.95,117.15,259.05,153.5,499.4,93.9,13.85,57.1,2392.3
2022-10-27,136.0,142.05,355.78,170.5,144.15,14.4,159.4,715.0,112.8,240.3,400.9,3744.5,310.65,116.6,261.65,162.25,522.45,95.8,13.85,55.0,2429.6
2022-10-28,138.75,142.05,349.41,174.5,146.7,14.55,159.45,723.0,113.0,235.65,407.85,3795.5,312.05,114.75,258.0,166.5,522.95,98.5,13.85,53.4,2354.55
2022-10-31,143.75,142.05,354.62,173.0,152.6,14.9,163.0,717.0,110.95,238.9,425.1,3929.0,312.25,117.65,258.85,171.25,536.75,99.6,13.85,53.2,2361.1
2022-11-01,143.0,142.05,364.07,173.0,150.55,15.05,163.85,740.0,110.5,248.4,414.3,3995.0,318.75,119.95,262.8,174.0,556.85,103.5,13.85,53.6,2509.5
2022-11-02,143.0,142.05,351.92,172.5,150.8,14.6,159.8,727.0,109.6,239.05,398.3,3933.5,308.4,117.4,256.2,168.75,552.2,101.0,13.85,53.5,2432.75
2022-11-03,140.0,142.05,350.88,170.75,153.95,14.5,163.1,723.0,108.95,241.35,411.0,3859.5,312.65,118.4,261.5,168.75,561.75,99.3,13.85,53.4,2499.8
2022-11-04,139.0,142.05,354.66,171.5,156.8,14.6,169.75,725.0,109.55,242.8,422.55,3871.5,316.45,120.5,259.7,176.5,575.3,101.5,13.85,54.0,2469.65
2022-11-07,133.5,142.05,337.99,170.5,150.0,14.3,170.3,712.0,105.75,237.75,418.0,3767.5,310.0,119.75,251.0,167.25,558.5,98.6,13.85,53.9,2431.05
2022-11-08,132.5,142.05,334.17,169.0,146.4,14.4,174.3,717.0,104.75,236.0,409.5,3740.0,318.8,119.15,253.0,168.0,540.0,97.9,13.85,54.0,2377.0
2022-11-09,137.25,142.05,316.77,167.0,140.0,14.1,160.0,715.5,103.6,227.5,387.7,3664.0,307.0,116.2,247.0,162.0,509.95,95.3,13.85,53.2,2200.0
2022-11-10,143.0,142.05,317.08,171.0,141.1,14.55,160.0,703.5,102.2,231.25,381.7,3645.0,313.0,114.0,250.0,164.0,506.05,98.5,13.85,54.4,2235.9
2022-11-11,146.5,142.05,327.03,176.0,147.0,15.1,167.5,687.0,105.75,239.0,395.0,3733.5,321.95,116.5,245.7,170.5,527.1,102.0,13.85,56.9,2392.8
2022-11-14,148.5,142.05,324.87,182.0,150.5,15.45,174.0,700.0,110.05,236.5,398.0,3835.0,336.0,116.05,252.0,181.25,552.0,104.25,13.85,58.2,2492.55
2022-11-15,150.75,142.05,327.19,186.75,153.0,16.0,173.35,691.5,113.5,239.95,395.5,3820.0,345.0,116.0,257.8,192.5,570.0,106.5,13.85,58.4,2605.5
2022-11-16,149.5,142.05,324.1,192.25,151.0,16.2,169.0,710.0,114.0,238.8,405.8,3799.0,341.5,115.95,266.0,200.5,570.0,114.0,13.85,58.7,2495.0
2022-11-17,153.5,142.05,327.96,190.0,151.8,16.2,172.0,699.5,114.0,241.2,407.0,3749.0,345.0,111.5,265.0,198.5,570.0,116.0,13.85,58.8,2480.0
2022-11-18,154.5,142.05,329.54,194.0,158.25,16.45,172.5,723.5,118.0,241.6,419.4,3743.5,351.0,111.6,269.5,207.5,576.0,120.0,13.85,59.1,2484.9
2022-11-22,152.25,142.05,330.47,190.5,158.5,17.5,175.5,718.5,117.6,241.4,428.8,3720.0,348.0,111.35,281.4,216.5,598.0,119.0,13.85,58.8,2504.75
2022-11-23,148.0,142.05,333.36,189.75,165.75,17.9,183.0,732.5,116.25,244.2,420.0,3696.5,346.0,112.0,283.6,214.25,585.0,116.5,13.85,58.5,2509.95
2022-11-24,151.0,142.05,343.01,192.0,170.75,18.5,188.0,740.0,115.5,246.7,428.5,3785.0,347.0,113.5,287.0,212.5,595.0,121.25,13.85,58.2,2577.0
2022-11-25,152.5,142.05,349.76,190.75,176.0,18.35,191.0,752.0,117.0,252.3,420.0,3760.0,355.95,116.85,289.45,222.75,606.5,123.0,13.85,58.6,2680.0
2022-11-28,157.5,142.05,341.31,187.5,178.5,18.6,188.0,758.0,118.0,251.0,410.55,3774.0,360.5,114.5,279.0,227.25,602.0,122.75,13.85,58.0,2719.0
2022-11-29,164.0,142.05,344.55,194.75,183.0,18.5,190.1,753.0,118.0,255.0,433.0,3851.5,376.0,114.5,293.0,241.75,644.0,129.0,13.85,58.8,2784.6
2022-11-30,166.25,142.05,361.91,205.0,181.55,18.15,194.3,777.0,117.3,260.5,435.0,3860.0,375.0,117.0,290.0,249.5,650.0,131.0,13.85,59.0,2761.0
2022-12-01,168.0,142.05,357.48,205.75,184.4,17.9,198.5,792.0,118.75,263.0,441.0,3939.0,380.0,120.95,288.0,259.0,657.0,141.75,13.85,61.6,2756.35
2022-12-02,164.0,142.05,354.58,203.75,178.9,18.0,197.3,830.0,118.0,267.85,427.0,4299.5,375.1,119.2,308.0,262.0,645.05,148.5,13.85,62.1,2730.0
2022-12-05,165.75,142.05,339.53,199.5,171.0,17.7,190.0,816.5,116.0,253.75,416.0,4715.0,362.85,119.0,303.0,246.0,626.0,139.75,13.85,60.0,2611.0
2022-12-06,167.5,142.05,351.11,203.0,173.5,18.0,191.0,805.0,117.5,259.0,430.1,4950.0,366.8,120.0,307.95,249.75,625.5,144.0,13.85,59.8,2622.0
2022-12-07,174.0,142.05,361.91,204.0,181.0,18.85,194.85,853.0,118.5,267.9,432.0,4830.0,377.0,125.5,314.75,265.0,641.45,151.75,13.85,60.3,2650.0
2022-12-12,177.5,142.05,348.41,202.75,179.65,18.65,192.0,825.0,118.5,257.0,421.25,4729.0,352.5,120.45,306.55,272.0,626.5,151.75,13.85,59.4,2523.0
2022-12-13,179.75,142.05,345.17,200.75,177.45,19.5,197.65,834.0,119.0,255.4,424.0,4755.0,349.0,121.9,296.0,277.0,609.0,156.0,13.85,59.7,2538.7
2022-12-14,176.75,142.05,337.6,200.0,179.0,19.7,195.0,813.0,120.5,252.8,429.0,4789.5,341.5,121.0,293.0,281.0,596.0,156.0,13.85,58.8,2485.0
2022-12-15,174.0,142.05,337.91,198.5,179.9,20.0,194.5,819.5,122.6,256.9,430.9,4854.5,341.0,120.15,289.0,273.5,592.5,158.75,13.85,59.3,2479.5
2022-12-16,174.0,142.05,337.14,201.25,179.9,20.25,201.8,808.0,123.8,256.35,430.9,4779.0,346.0,119.5,285.7,273.5,604.0,156.5,13.85,59.2,2475.0
2022-12-19,171.5,142.05,345.9,199.5,182.0,20.85,203.05,805.0,125.25,263.5,430.0,4873.0,365.8,123.0,290.0,281.5,626.0,160.75,13.85,59.5,2616.0
2022-12-20,174.5,142.05,354.81,199.75,183.6,21.05,206.4,821.0,126.6,270.0,434.95,4911.0,382.75,122.15,287.5,288.5,639.8,165.75,13.85,59.7,2751.35
2022-12-21,177.5,142.05,385.06,203.0,184.5,22.1,205.7,865.0,128.0,298.0,439.05,4980.0,385.0,133.5,306.7,305.5,687.5,168.0,13.85,61.8,2882.0
2022-12-22,176.5,142.05,395.25,204.25,189.4,20.0,203.5,855.0,133.9,294.0,436.5,4904.0,397.0,139.25,313.05,308.0,704.0,166.0,13.85,62.0,2919.9
2022-12-23,181.0,142.05,408.21,204.0,197.25,20.35,207.15,924.0,134.0,308.5,436.0,4969.5,400.25,146.8,333.0,318.0,727.0,169.0,13.85,62.8,3039.0
2022-12-26,184.5,142.05,413.61,208.25,205.4,20.3,208.25,928.0,134.2,312.0,451.0,5050.0,413.0,155.0,340.0,322.5,753.5,173.25,13.85,62.7,3084.95
2022-12-27,185.5,142.05,417.09,216.0,213.9,20.6,225.5,983.0,131.85,315.5,463.6,5605.0,418.5,152.25,359.95,343.0,782.95,172.25,13.85,63.4,3003.8
2022-12-28,189.0,142.05,441.39,224.0,213.9,20.25,233.6,1010.0,135.3,333.05,481.0,5580.0,427.0,155.0,372.25,344.0,791.95,174.75,13.85,66.3,3130.0
2022-12-29,182.5,142.05,431.9,220.0,208.5,19.9,232.0,1000.0,134.5,328.35,468.35,5400.0,429.95,152.95,359.1,347.0,803.0,174.0,13.85,67.8,3111.5
2022-12-30,181.0,142.05,429.05,219.75,213.0,20.0,233.0,1080.0,138.25,332.0,473.0,5545.0,438.25,155.5,375.3,362.0,812.9,187.0,13.85,67.7,3168.45
2023-01-02,186.0,142.05,441.97,221.0,215.75,20.1,237.0,1105.0,146.0,337.2,493.0,5557.5,457.0,158.5,383.9,379.0,839.0,190.0,13.85,68.1,3295.0
2023-01-03,184.75,142.05,422.1,221.0,201.75,19.65,217.9,1030.0,149.8,328.5,464.3,5365.0,433.0,151.5,363.5,385.0,797.0,189.0,13.85,65.5,2998.0
2023-01-04,186.5,142.05,431.36,225.5,204.4,19.85,228.5,1035.0,150.5,336.85,463.0,5300.0,438.0,154.5,368.65,402.0,790.4,194.5,13.85,66.6,3000.0
2023-01-05,190.0,142.05,461.84,231.5,207.0,19.65,235.0,1105.0,154.0,359.0,454.15,5510.0,451.0,167.0,374.0,415.0,838.0,205.5,13.85,67.9,3180.5
2023-01-06,194.0,142.05,471.1,236.0,215.0,19.5,235.4,1061.0,157.3,372.5,473.35,5400.0,458.95,166.5,373.0,396.0,828.5,200.0,13.85,69.3,3237.0
2023-01-09,197.75,142.05,476.12,238.0,215.0,19.95,235.0,1065.0,165.95,376.4,475.5,5410.0,452.65,169.0,373.8,394.0,834.0,204.25,13.85,70.0,3273.0
2023-01-10,202.0,142.05,483.84,238.5,210.95,19.9,230.1,1021.0,167.0,380.7,470.45,5336.0,452.75,172.3,368.5,406.0,797.75,204.25,13.85,69.4,3244.0
2023-01-11,201.25,142.05,510.23,247.25,217.45,19.6,235.0,1060.5,173.5,411.1,496.0,5396.0,484.5,186.1,395.5,401.0,788.0,208.5,13.85,70.5,3315.0
2023-01-12,207.0,142.05,543.29,249.0,222.5,20.4,238.0,1089.0,172.4,441.8,528.0,5510.0,487.0,199.65,410.0,403.0,824.95,209.5,13.85,73.0,3605.0
